date,cdata.deviceName,sdata.reading
2019-06-28T14:49:59.000Z,水表-1楼,142.4581
2019-06-28T14:49:59.000Z,水表-3楼,126.2527
2019-06-28T14:59:59.000Z,水表-1楼,142.4589
2019-06-28T14:59:59.000Z,水表-3楼,126.2534
2019-06-28T15:09:59.000Z,水表-1楼,142.46
2019-06-28T15:09:59.000Z,水表-3楼,126.2537
2019-06-28T15:19:59.000Z,水表-1楼,142.4609
2019-06-28T15:19:59.000Z,水表-3楼,126.2538
2019-06-28T15:29:59.000Z,水表-1楼,142.4617
2019-06-28T15:29:59.000Z,水表-3楼,126.254
2019-06-28T15:39:59.000Z,水表-1楼,142.4624
2019-06-28T15:39:59.000Z,水表-3楼,126.254
2019-06-28T15:49:59.000Z,水表-1楼,142.4634
2019-06-28T15:49:59.000Z,水表-3楼,126.2547
2019-06-28T15:59:59.000Z,水表-1楼,142.4648
2019-06-28T15:59:59.000Z,水表-3楼,126.2561
2019-06-28T16:09:59.000Z,水表-1楼,142.4661
2019-06-28T16:09:59.000Z,水表-3楼,126.2572
2019-06-28T16:19:59.000Z,水表-1楼,142.4669
2019-06-28T16:19:59.000Z,水表-3楼,126.2606
2019-06-28T16:29:59.000Z,水表-1楼,142.4669
2019-06-28T16:29:59.000Z,水表-3楼,126.2606
2019-06-28T16:39:59.000Z,水表-1楼,142.4669
2019-06-28T16:39:59.000Z,水表-3楼,126.2606
2019-06-28T16:49:59.000Z,水表-1楼,142.4669
2019-06-28T16:49:59.000Z,水表-3楼,126.2606
2019-06-28T16:59:59.000Z,水表-1楼,142.4669
2019-06-28T16:59:59.000Z,水表-3楼,126.2606
2019-06-28T17:09:59.000Z,水表-1楼,142.4669
2019-06-28T17:09:59.000Z,水表-3楼,126.2606
2019-06-28T17:19:59.000Z,水表-1楼,142.4669
2019-06-28T17:19:59.000Z,水表-3楼,126.2606
2019-06-28T17:29:59.000Z,水表-1楼,142.4669
2019-06-28T17:29:59.000Z,水表-3楼,126.2606
2019-06-28T17:39:59.000Z,水表-1楼,142.4669
2019-06-28T17:39:59.000Z,水表-3楼,126.2606
2019-06-28T17:49:59.000Z,水表-1楼,142.4669
2019-06-28T17:49:59.000Z,水表-3楼,126.2606
2019-06-28T17:59:59.000Z,水表-1楼,142.4669
2019-06-28T17:59:59.000Z,水表-3楼,126.2606
2019-06-28T18:09:59.000Z,水表-1楼,142.4669
2019-06-28T18:09:59.000Z,水表-3楼,126.2606
2019-06-28T18:19:59.000Z,水表-1楼,142.4682
2019-06-28T18:19:59.000Z,水表-3楼,126.2639
2019-06-28T18:29:59.000Z,水表-1楼,142.4695
2019-06-28T18:29:59.000Z,水表-3楼,126.2645
2019-06-28T18:39:59.000Z,水表-1楼,142.4706
2019-06-28T18:39:59.000Z,水表-3楼,126.2656
2019-06-28T18:49:59.000Z,水表-1楼,142.4718
2019-06-28T18:49:59.000Z,水表-3楼,126.2662
2019-06-28T18:59:59.000Z,水表-1楼,142.4724
2019-06-28T18:59:59.000Z,水表-3楼,126.267
2019-06-28T19:09:59.000Z,水表-1楼,142.4732
2019-06-28T19:09:59.000Z,水表-3楼,126.2681
2019-06-28T19:19:59.000Z,水表-1楼,142.4742
2019-06-28T19:19:59.000Z,水表-3楼,126.269
2019-06-28T19:29:59.000Z,水表-1楼,142.475
2019-06-28T19:29:59.000Z,水表-3楼,126.2708
2019-06-28T19:39:59.000Z,水表-1楼,142.476
2019-06-28T19:39:59.000Z,水表-3楼,126.272
2019-06-28T19:49:59.000Z,水表-1楼,142.477
2019-06-28T19:49:59.000Z,水表-3楼,126.2732
2019-06-28T19:59:59.000Z,水表-1楼,142.4779
2019-06-28T19:59:59.000Z,水表-3楼,126.2746
2019-06-28T20:09:59.000Z,水表-1楼,142.4793
2019-06-28T20:09:59.000Z,水表-3楼,126.2758
2019-06-28T20:19:59.000Z,水表-1楼,142.4796
2019-06-28T20:19:59.000Z,水表-3楼,126.2798
2019-06-28T20:29:59.000Z,水表-1楼,142.4796
2019-06-28T20:29:59.000Z,水表-3楼,126.2798
2019-06-28T20:39:59.000Z,水表-1楼,142.4796
2019-06-28T20:39:59.000Z,水表-3楼,126.2798
2019-06-28T20:49:59.000Z,水表-1楼,142.4796
2019-06-28T20:49:59.000Z,水表-3楼,126.2798
2019-06-28T20:59:59.000Z,水表-1楼,142.4796
2019-06-28T20:59:59.000Z,水表-3楼,126.2798
2019-06-28T21:09:59.000Z,水表-1楼,142.4796
2019-06-28T21:09:59.000Z,水表-3楼,126.2798
2019-06-28T21:19:59.000Z,水表-1楼,142.4796
2019-06-28T21:19:59.000Z,水表-3楼,126.2798
2019-06-28T21:29:59.000Z,水表-1楼,142.4796
2019-06-28T21:29:59.000Z,水表-3楼,126.2798
2019-06-28T21:39:59.000Z,水表-1楼,142.4796
2019-06-28T21:39:59.000Z,水表-3楼,126.2798
2019-06-28T21:49:59.000Z,水表-1楼,142.4796
2019-06-28T21:49:59.000Z,水表-3楼,126.2798
2019-06-28T21:59:59.000Z,水表-1楼,142.4796
2019-06-28T21:59:59.000Z,水表-3楼,126.2798
2019-06-28T22:09:59.000Z,水表-1楼,142.4796
2019-06-28T22:09:59.000Z,水表-3楼,126.2798
2019-06-28T22:19:59.000Z,水表-1楼,142.48
2019-06-28T22:19:59.000Z,水表-3楼,126.2834
2019-06-28T22:29:59.000Z,水表-1楼,142.4809
2019-06-28T22:29:59.000Z,水表-3楼,126.2843
2019-06-28T22:39:59.000Z,水表-1楼,142.4813
2019-06-28T22:39:59.000Z,水表-3楼,126.2857
2019-06-28T22:49:59.000Z,水表-1楼,142.4816
2019-06-28T22:49:59.000Z,水表-3楼,126.2865
2019-06-28T22:59:59.000Z,水表-1楼,142.4819
2019-06-28T22:59:59.000Z,水表-3楼,126.2881
2019-06-28T23:09:59.000Z,水表-1楼,142.4826
2019-06-28T23:09:59.000Z,水表-3楼,126.2899
2019-06-28T23:19:59.000Z,水表-1楼,142.4835
2019-06-28T23:19:59.000Z,水表-3楼,126.2912
2019-06-28T23:29:59.000Z,水表-1楼,142.4848
2019-06-28T23:29:59.000Z,水表-3楼,126.2922
2019-06-28T23:39:59.000Z,水表-1楼,142.4859
2019-06-28T23:39:59.000Z,水表-3楼,126.2932
2019-06-28T23:49:59.000Z,水表-1楼,142.4864
2019-06-28T23:49:59.000Z,水表-3楼,126.2942
2019-06-28T23:59:59.000Z,水表-1楼,142.4869
2019-06-28T23:59:59.000Z,水表-3楼,126.2953
2019-06-29T00:09:59.000Z,水表-1楼,142.4876
2019-06-29T00:09:59.000Z,水表-3楼,126.2965
2019-06-29T00:19:59.000Z,水表-1楼,142.488
2019-06-29T00:19:59.000Z,水表-3楼,126.301
2019-06-29T00:29:59.000Z,水表-1楼,142.4882
2019-06-29T00:29:59.000Z,水表-3楼,126.3018
2019-06-29T00:39:59.000Z,水表-1楼,142.4882
2019-06-29T00:39:59.000Z,水表-3楼,126.3025
2019-06-29T00:49:59.000Z,水表-1楼,142.4882
2019-06-29T00:49:59.000Z,水表-3楼,126.3037
2019-06-29T00:59:59.000Z,水表-1楼,142.4883
2019-06-29T00:59:59.000Z,水表-3楼,126.3046
2019-06-29T01:09:59.000Z,水表-1楼,142.4888
2019-06-29T01:09:59.000Z,水表-3楼,126.3056
2019-06-29T01:19:59.000Z,水表-1楼,142.4888
2019-06-29T01:19:59.000Z,水表-3楼,126.3071
2019-06-29T01:29:59.000Z,水表-1楼,142.4891
2019-06-29T01:29:59.000Z,水表-3楼,126.3077
2019-06-29T01:39:59.000Z,水表-1楼,142.4893
2019-06-29T01:39:59.000Z,水表-3楼,126.3089
2019-06-29T01:49:59.000Z,水表-1楼,142.4896
2019-06-29T01:49:59.000Z,水表-3楼,126.3103
2019-06-29T01:59:59.000Z,水表-1楼,142.4899
2019-06-29T01:59:59.000Z,水表-3楼,126.3111
2019-06-29T02:09:59.000Z,水表-1楼,142.4903
2019-06-29T02:09:59.000Z,水表-3楼,126.3116
2019-06-29T02:19:59.000Z,水表-1楼,142.4929
2019-06-29T02:19:59.000Z,水表-3楼,126.3181
2019-06-29T02:29:59.000Z,水表-1楼,142.4939
2019-06-29T02:29:59.000Z,水表-3楼,126.3185
2019-06-29T02:39:59.000Z,水表-1楼,142.4945
2019-06-29T02:39:59.000Z,水表-3楼,126.3293
2019-06-29T02:49:59.000Z,水表-1楼,142.4953
2019-06-29T02:49:59.000Z,水表-3楼,126.3307
2019-06-29T02:59:59.000Z,水表-1楼,142.4969
2019-06-29T02:59:59.000Z,水表-3楼,126.332
2019-06-29T03:09:59.000Z,水表-1楼,142.498
2019-06-29T03:09:59.000Z,水表-3楼,126.3336
2019-06-29T03:19:59.000Z,水表-1楼,142.4986
2019-06-29T03:19:59.000Z,水表-3楼,126.334
2019-06-29T03:29:59.000Z,水表-1楼,142.4995
2019-06-29T03:29:59.000Z,水表-3楼,126.3368
2019-06-29T03:39:59.000Z,水表-1楼,142.5005
2019-06-29T03:39:59.000Z,水表-3楼,126.3372
2019-06-29T03:49:59.000Z,水表-1楼,142.5014
2019-06-29T03:49:59.000Z,水表-3楼,126.3377
2019-06-29T03:59:59.000Z,水表-1楼,142.5022
2019-06-29T03:59:59.000Z,水表-3楼,126.338
2019-06-29T04:09:59.000Z,水表-1楼,142.5028
2019-06-29T04:09:59.000Z,水表-3楼,126.3387
2019-06-29T04:19:59.000Z,水表-1楼,142.5031
2019-06-29T04:19:59.000Z,水表-3楼,126.3436
2019-06-29T04:29:59.000Z,水表-1楼,142.5031
2019-06-29T04:29:59.000Z,水表-3楼,126.3445
2019-06-29T04:39:59.000Z,水表-1楼,142.5032
2019-06-29T04:39:59.000Z,水表-3楼,126.3454
2019-06-29T04:49:59.000Z,水表-1楼,142.5037
2019-06-29T04:49:59.000Z,水表-3楼,126.346
2019-06-29T04:59:59.000Z,水表-1楼,142.5038
2019-06-29T04:59:59.000Z,水表-3楼,126.3465
2019-06-29T05:09:59.000Z,水表-1楼,142.5038
2019-06-29T05:09:59.000Z,水表-3楼,126.347
2019-06-29T05:19:59.000Z,水表-1楼,142.5038
2019-06-29T05:19:59.000Z,水表-3楼,126.3532
2019-06-29T05:29:59.000Z,水表-1楼,142.5038
2019-06-29T05:29:59.000Z,水表-3楼,126.3539
2019-06-29T05:39:59.000Z,水表-1楼,142.5038
2019-06-29T05:39:59.000Z,水表-3楼,126.3544
2019-06-29T05:49:59.000Z,水表-1楼,142.5039
2019-06-29T05:49:59.000Z,水表-3楼,126.3555
2019-06-29T05:59:59.000Z,水表-1楼,142.5039
2019-06-29T05:59:59.000Z,水表-3楼,126.3565
2019-06-29T06:09:59.000Z,水表-1楼,142.5043
2019-06-29T06:09:59.000Z,水表-3楼,126.3573
2019-06-29T06:19:59.000Z,水表-1楼,142.5056
2019-06-29T06:19:59.000Z,水表-3楼,126.3638
2019-06-29T06:29:59.000Z,水表-1楼,142.5061
2019-06-29T06:29:59.000Z,水表-3楼,126.3667
2019-06-29T06:39:59.000Z,水表-1楼,142.5069
2019-06-29T06:39:59.000Z,水表-3楼,126.3671
2019-06-29T06:49:59.000Z,水表-1楼,142.5081
2019-06-29T06:49:59.000Z,水表-3楼,126.3672
2019-06-29T06:59:59.000Z,水表-1楼,142.5089
2019-06-29T06:59:59.000Z,水表-3楼,126.3674
2019-06-29T07:09:59.000Z,水表-1楼,142.5093
2019-06-29T07:09:59.000Z,水表-3楼,126.3675
2019-06-29T07:19:59.000Z,水表-1楼,142.5099
2019-06-29T07:19:59.000Z,水表-3楼,126.3678
2019-06-29T07:29:59.000Z,水表-1楼,142.5099
2019-06-29T07:29:59.000Z,水表-3楼,126.3678
2019-06-29T07:39:59.000Z,水表-1楼,142.5105
2019-06-29T07:39:59.000Z,水表-3楼,126.3682
2019-06-29T07:49:59.000Z,水表-1楼,142.5115
2019-06-29T07:49:59.000Z,水表-3楼,126.3682
2019-06-29T07:59:59.000Z,水表-1楼,142.5118
2019-06-29T07:59:59.000Z,水表-3楼,126.3682
2019-06-29T08:09:59.000Z,水表-1楼,142.5119
2019-06-29T08:09:59.000Z,水表-3楼,126.3684
2019-06-29T08:19:59.000Z,水表-1楼,142.5122
2019-06-29T08:19:59.000Z,水表-3楼,126.3734
2019-06-29T08:29:59.000Z,水表-1楼,142.5122
2019-06-29T08:29:59.000Z,水表-3楼,126.3742
2019-06-29T08:39:59.000Z,水表-1楼,142.5122
2019-06-29T08:39:59.000Z,水表-3楼,126.3775
2019-06-29T08:49:59.000Z,水表-1楼,142.5122
2019-06-29T08:49:59.000Z,水表-3楼,126.3775
2019-06-29T08:59:59.000Z,水表-1楼,142.5122
2019-06-29T08:59:59.000Z,水表-3楼,126.3777
2019-06-29T09:09:59.000Z,水表-1楼,142.5122
2019-06-29T09:09:59.000Z,水表-3楼,126.3781
2019-06-29T09:19:59.000Z,水表-1楼,142.5165
2019-06-29T09:19:59.000Z,水表-3楼,126.3787
2019-06-29T09:29:59.000Z,水表-1楼,142.5165
2019-06-29T09:29:59.000Z,水表-3楼,126.3794
2019-06-29T09:39:59.000Z,水表-1楼,142.5184
2019-06-29T09:39:59.000Z,水表-3楼,126.385
2019-06-29T09:49:59.000Z,水表-1楼,142.5185
2019-06-29T09:49:59.000Z,水表-3楼,126.3854
2019-06-29T09:59:59.000Z,水表-1楼,142.5229
2019-06-29T09:59:59.000Z,水表-3楼,126.3864
2019-06-29T10:09:59.000Z,水表-1楼,142.5231
2019-06-29T10:09:59.000Z,水表-3楼,126.3868
2019-06-29T10:19:59.000Z,水表-1楼,142.5282
2019-06-29T10:19:59.000Z,水表-3楼,126.3904
2019-06-29T10:29:59.000Z,水表-1楼,142.5335
2019-06-29T10:29:59.000Z,水表-3楼,126.3916
2019-06-29T10:39:59.000Z,水表-1楼,142.5349
2019-06-29T10:39:59.000Z,水表-3楼,126.3928
2019-06-29T10:49:59.000Z,水表-1楼,142.5353
2019-06-29T10:49:59.000Z,水表-3楼,126.3937
2019-06-29T10:59:59.000Z,水表-1楼,142.536
2019-06-29T10:59:59.000Z,水表-3楼,126.3943
2019-06-29T11:09:59.000Z,水表-1楼,142.5372
2019-06-29T11:09:59.000Z,水表-3楼,126.3995
2019-06-29T11:19:59.000Z,水表-1楼,142.538
2019-06-29T11:19:59.000Z,水表-3楼,126.4005
2019-06-29T11:29:59.000Z,水表-1楼,142.5392
2019-06-29T11:29:59.000Z,水表-3楼,126.4016
2019-06-29T11:39:59.000Z,水表-1楼,142.5396
2019-06-29T11:39:59.000Z,水表-3楼,126.4025
2019-06-29T11:49:59.000Z,水表-1楼,142.5407
2019-06-29T11:49:59.000Z,水表-3楼,126.4033
2019-06-29T11:59:59.000Z,水表-1楼,142.5419
2019-06-29T11:59:59.000Z,水表-3楼,126.4037
2019-06-29T12:09:59.000Z,水表-1楼,142.5424
2019-06-29T12:09:59.000Z,水表-3楼,126.405
2019-06-29T12:19:59.000Z,水表-1楼,142.5428
2019-06-29T12:19:59.000Z,水表-3楼,126.4083
2019-06-29T12:29:59.000Z,水表-1楼,142.5428
2019-06-29T12:29:59.000Z,水表-3楼,126.4083
2019-06-29T12:39:59.000Z,水表-1楼,142.5428
2019-06-29T12:39:59.000Z,水表-3楼,126.4083
2019-06-29T12:49:59.000Z,水表-1楼,142.5428
2019-06-29T12:49:59.000Z,水表-3楼,126.4084
2019-06-29T12:59:59.000Z,水表-1楼,142.5428
2019-06-29T12:59:59.000Z,水表-3楼,126.4084
2019-06-29T13:09:59.000Z,水表-1楼,142.5428
2019-06-29T13:09:59.000Z,水表-3楼,126.4084
2019-06-29T13:19:59.000Z,水表-1楼,142.5428
2019-06-29T13:19:59.000Z,水表-3楼,126.4084
2019-06-29T13:29:59.000Z,水表-1楼,142.5428
2019-06-29T13:29:59.000Z,水表-3楼,126.4084
2019-06-29T13:39:59.000Z,水表-1楼,142.5428
2019-06-29T13:39:59.000Z,水表-3楼,126.4084
2019-06-29T13:49:59.000Z,水表-1楼,142.5428
2019-06-29T13:49:59.000Z,水表-3楼,126.4084
2019-06-29T13:59:59.000Z,水表-1楼,142.5428
2019-06-29T13:59:59.000Z,水表-3楼,126.4084
2019-06-29T14:09:59.000Z,水表-1楼,142.5428
2019-06-29T14:09:59.000Z,水表-3楼,126.4084
2019-06-29T14:19:59.000Z,水表-1楼,142.5436
2019-06-29T14:19:59.000Z,水表-3楼,126.4112
2019-06-29T14:29:59.000Z,水表-1楼,142.5443
2019-06-29T14:29:59.000Z,水表-3楼,126.4122
2019-06-29T14:39:59.000Z,水表-1楼,142.5448
2019-06-29T14:39:59.000Z,水表-3楼,126.4135
2019-06-29T14:49:59.000Z,水表-1楼,142.5456
2019-06-29T14:49:59.000Z,水表-3楼,126.4146
2019-06-29T14:59:59.000Z,水表-1楼,142.5463
2019-06-29T14:59:59.000Z,水表-3楼,126.4158
2019-06-29T15:09:59.000Z,水表-1楼,142.5468
2019-06-29T15:09:59.000Z,水表-3楼,126.4173
2019-06-29T15:19:59.000Z,水表-1楼,142.5469
2019-06-29T15:19:59.000Z,水表-3楼,126.4186
2019-06-29T15:29:59.000Z,水表-1楼,142.5474
2019-06-29T15:29:59.000Z,水表-3楼,126.4199
2019-06-29T15:39:59.000Z,水表-1楼,142.5481
2019-06-29T15:39:59.000Z,水表-3楼,126.4221
2019-06-29T15:49:59.000Z,水表-1楼,142.5484
2019-06-29T15:49:59.000Z,水表-3楼,126.4235
2019-06-29T15:59:59.000Z,水表-1楼,142.549
2019-06-29T15:59:59.000Z,水表-3楼,126.4249
2019-06-29T16:09:59.000Z,水表-1楼,142.5495
2019-06-29T16:09:59.000Z,水表-3楼,126.4264
2019-06-29T16:19:59.000Z,水表-1楼,142.5499
2019-06-29T16:19:59.000Z,水表-3楼,126.43
2019-06-29T16:29:59.000Z,水表-1楼,142.5499
2019-06-29T16:29:59.000Z,水表-3楼,126.43
2019-06-29T16:39:59.000Z,水表-1楼,142.5499
2019-06-29T16:39:59.000Z,水表-3楼,126.43
2019-06-29T16:49:59.000Z,水表-1楼,142.5499
2019-06-29T16:49:59.000Z,水表-3楼,126.43
2019-06-29T16:59:59.000Z,水表-1楼,142.5499
2019-06-29T16:59:59.000Z,水表-3楼,126.43
2019-06-29T17:09:59.000Z,水表-1楼,142.5499
2019-06-29T17:09:59.000Z,水表-3楼,126.43
2019-06-29T17:19:59.000Z,水表-1楼,142.5499
2019-06-29T17:19:59.000Z,水表-3楼,126.43
2019-06-29T17:29:59.000Z,水表-1楼,142.5499
2019-06-29T17:29:59.000Z,水表-3楼,126.43
2019-06-29T17:39:59.000Z,水表-1楼,142.5499
2019-06-29T17:39:59.000Z,水表-3楼,126.4301
2019-06-29T17:49:59.000Z,水表-1楼,142.5499
2019-06-29T17:49:59.000Z,水表-3楼,126.4301
2019-06-29T17:59:59.000Z,水表-1楼,142.5499
2019-06-29T17:59:59.000Z,水表-3楼,126.4301
2019-06-29T18:09:59.000Z,水表-1楼,142.5499
2019-06-29T18:09:59.000Z,水表-3楼,126.4301
2019-06-29T18:19:59.000Z,水表-1楼,142.5508
2019-06-29T18:19:59.000Z,水表-3楼,126.4332
2019-06-29T18:29:59.000Z,水表-1楼,142.5522
2019-06-29T18:29:59.000Z,水表-3楼,126.4344
2019-06-29T18:39:59.000Z,水表-1楼,142.5534
2019-06-29T18:39:59.000Z,水表-3楼,126.4359
2019-06-29T18:49:59.000Z,水表-1楼,142.5546
2019-06-29T18:49:59.000Z,水表-3楼,126.437
2019-06-29T18:59:59.000Z,水表-1楼,142.5556
2019-06-29T18:59:59.000Z,水表-3楼,126.4385
2019-06-29T19:09:59.000Z,水表-1楼,142.5562
2019-06-29T19:09:59.000Z,水表-3楼,126.4397
2019-06-29T19:19:59.000Z,水表-1楼,142.5566
2019-06-29T19:19:59.000Z,水表-3楼,126.441
2019-06-29T19:29:59.000Z,水表-1楼,142.557
2019-06-29T19:29:59.000Z,水表-3楼,126.442
2019-06-29T19:39:59.000Z,水表-1楼,142.5584
2019-06-29T19:39:59.000Z,水表-3楼,126.4431
2019-06-29T19:49:59.000Z,水表-1楼,142.5589
2019-06-29T19:49:59.000Z,水表-3楼,126.4444
2019-06-29T19:59:59.000Z,水表-1楼,142.5594
2019-06-29T19:59:59.000Z,水表-3楼,126.4457
2019-06-29T20:09:59.000Z,水表-1楼,142.56
2019-06-29T20:09:59.000Z,水表-3楼,126.4468
2019-06-29T20:19:59.000Z,水表-1楼,142.5604
2019-06-29T20:19:59.000Z,水表-3楼,126.4499
2019-06-29T20:29:59.000Z,水表-1楼,142.5604
2019-06-29T20:29:59.000Z,水表-3楼,126.4499
2019-06-29T20:39:59.000Z,水表-1楼,142.5604
2019-06-29T20:39:59.000Z,水表-3楼,126.4499
2019-06-29T20:49:59.000Z,水表-1楼,142.5604
2019-06-29T20:49:59.000Z,水表-3楼,126.4499
2019-06-29T20:59:59.000Z,水表-1楼,142.5604
2019-06-29T20:59:59.000Z,水表-3楼,126.4499
2019-06-29T21:09:59.000Z,水表-1楼,142.5604
2019-06-29T21:09:59.000Z,水表-3楼,126.4499
2019-06-29T21:19:59.000Z,水表-1楼,142.5604
2019-06-29T21:19:59.000Z,水表-3楼,126.4499
2019-06-29T21:29:59.000Z,水表-1楼,142.5604
2019-06-29T21:29:59.000Z,水表-3楼,126.4499
2019-06-29T21:39:59.000Z,水表-1楼,142.5604
2019-06-29T21:39:59.000Z,水表-3楼,126.4499
2019-06-29T21:49:59.000Z,水表-1楼,142.5604
2019-06-29T21:49:59.000Z,水表-3楼,126.4499
2019-06-29T21:59:59.000Z,水表-1楼,142.5604
2019-06-29T21:59:59.000Z,水表-3楼,126.4499
2019-06-29T22:09:59.000Z,水表-1楼,142.5604
2019-06-29T22:09:59.000Z,水表-3楼,126.4499
2019-06-29T22:19:59.000Z,水表-1楼,142.5605
2019-06-29T22:19:59.000Z,水表-3楼,126.4534
2019-06-29T22:29:59.000Z,水表-1楼,142.5618
2019-06-29T22:29:59.000Z,水表-3楼,126.4543
2019-06-29T22:39:59.000Z,水表-1楼,142.5628
2019-06-29T22:39:59.000Z,水表-3楼,126.4558
2019-06-29T22:49:59.000Z,水表-1楼,142.5633
2019-06-29T22:49:59.000Z,水表-3楼,126.4571
2019-06-29T22:59:59.000Z,水表-1楼,142.5636
2019-06-29T22:59:59.000Z,水表-3楼,126.4585
2019-06-29T23:09:59.000Z,水表-1楼,142.564
2019-06-29T23:09:59.000Z,水表-3楼,126.4599
2019-06-29T23:19:59.000Z,水表-1楼,142.5645
2019-06-29T23:19:59.000Z,水表-3楼,126.4611
2019-06-29T23:29:59.000Z,水表-1楼,142.5652
2019-06-29T23:29:59.000Z,水表-3楼,126.4624
2019-06-29T23:39:59.000Z,水表-1楼,142.5661
2019-06-29T23:39:59.000Z,水表-3楼,126.464
2019-06-29T23:49:59.000Z,水表-1楼,142.567
2019-06-29T23:49:59.000Z,水表-3楼,126.4652
2019-06-29T23:59:59.000Z,水表-1楼,142.5676
2019-06-29T23:59:59.000Z,水表-3楼,126.4663
2019-06-30T00:09:59.000Z,水表-1楼,142.5685
2019-06-30T00:09:59.000Z,水表-3楼,126.4676
2019-06-30T00:19:59.000Z,水表-1楼,142.569
2019-06-30T00:19:59.000Z,水表-3楼,126.4718
2019-06-30T00:29:59.000Z,水表-1楼,142.5692
2019-06-30T00:29:59.000Z,水表-3楼,126.4728
2019-06-30T00:39:59.000Z,水表-1楼,142.5692
2019-06-30T00:39:59.000Z,水表-3楼,126.4731
2019-06-30T00:49:59.000Z,水表-1楼,142.5692
2019-06-30T00:49:59.000Z,水表-3楼,126.4735
2019-06-30T00:59:59.000Z,水表-1楼,142.5692
2019-06-30T00:59:59.000Z,水表-3楼,126.4746
2019-06-30T01:09:59.000Z,水表-1楼,142.5692
2019-06-30T01:09:59.000Z,水表-3楼,126.4756
2019-06-30T01:19:59.000Z,水表-1楼,142.5693
2019-06-30T01:19:59.000Z,水表-3楼,126.4759
2019-06-30T01:29:59.000Z,水表-1楼,142.5695
2019-06-30T01:29:59.000Z,水表-3楼,126.4763
2019-06-30T01:39:59.000Z,水表-1楼,142.5695
2019-06-30T01:39:59.000Z,水表-3楼,126.4771
2019-06-30T01:49:59.000Z,水表-1楼,142.5697
2019-06-30T01:49:59.000Z,水表-3楼,126.4781
2019-06-30T01:59:59.000Z,水表-1楼,142.5697
2019-06-30T01:59:59.000Z,水表-3楼,126.4783
2019-06-30T02:09:59.000Z,水表-1楼,142.5697
2019-06-30T02:09:59.000Z,水表-3楼,126.4783
2019-06-30T02:19:59.000Z,水表-1楼,142.5711
2019-06-30T02:19:59.000Z,水表-3楼,126.483
2019-06-30T02:29:59.000Z,水表-1楼,142.5714
2019-06-30T02:29:59.000Z,水表-3楼,126.4848
2019-06-30T02:39:59.000Z,水表-1楼,142.572
2019-06-30T02:39:59.000Z,水表-3楼,126.4861
2019-06-30T02:49:59.000Z,水表-1楼,142.5733
2019-06-30T02:49:59.000Z,水表-3楼,126.4873
2019-06-30T02:59:59.000Z,水表-1楼,142.5738
2019-06-30T02:59:59.000Z,水表-3楼,126.4882
2019-06-30T03:09:59.000Z,水表-1楼,142.5742
2019-06-30T03:09:59.000Z,水表-3楼,126.4889
2019-06-30T03:19:59.000Z,水表-1楼,142.5751
2019-06-30T03:19:59.000Z,水表-3楼,126.4899
2019-06-30T03:29:59.000Z,水表-1楼,142.5758
2019-06-30T03:29:59.000Z,水表-3楼,126.4926
2019-06-30T03:39:59.000Z,水表-1楼,142.5773
2019-06-30T03:39:59.000Z,水表-3楼,126.4928
2019-06-30T03:49:59.000Z,水表-1楼,142.5773
2019-06-30T03:49:59.000Z,水表-3楼,126.4929
2019-06-30T03:59:59.000Z,水表-1楼,142.5777
2019-06-30T03:59:59.000Z,水表-3楼,126.4933
2019-06-30T04:09:59.000Z,水表-1楼,142.5792
2019-06-30T04:09:59.000Z,水表-3楼,126.4938
2019-06-30T04:19:59.000Z,水表-1楼,142.5801
2019-06-30T04:19:59.000Z,水表-3楼,126.4973
2019-06-30T04:29:59.000Z,水表-1楼,142.5801
2019-06-30T04:29:59.000Z,水表-3楼,126.4977
2019-06-30T04:39:59.000Z,水表-1楼,142.5801
2019-06-30T04:39:59.000Z,水表-3楼,126.4979
2019-06-30T04:49:59.000Z,水表-1楼,142.5802
2019-06-30T04:49:59.000Z,水表-3楼,126.4983
2019-06-30T04:59:59.000Z,水表-1楼,142.5802
2019-06-30T04:59:59.000Z,水表-3楼,126.4984
2019-06-30T05:09:59.000Z,水表-1楼,142.5804
2019-06-30T05:09:59.000Z,水表-3楼,126.4989
2019-06-30T05:19:59.000Z,水表-1楼,142.5805
2019-06-30T05:19:59.000Z,水表-3楼,126.4992
2019-06-30T05:29:59.000Z,水表-1楼,142.5806
2019-06-30T05:29:59.000Z,水表-3楼,126.4996
2019-06-30T05:39:59.000Z,水表-1楼,142.5806
2019-06-30T05:39:59.000Z,水表-3楼,126.5002
2019-06-30T05:49:59.000Z,水表-1楼,142.5808
2019-06-30T05:49:59.000Z,水表-3楼,126.5005
2019-06-30T05:59:59.000Z,水表-1楼,142.5808
2019-06-30T05:59:59.000Z,水表-3楼,126.5011
2019-06-30T06:09:59.000Z,水表-1楼,142.5841
2019-06-30T06:09:59.000Z,水表-3楼,126.5015
2019-06-30T06:19:59.000Z,水表-1楼,142.5866
2019-06-30T06:19:59.000Z,水表-3楼,126.5111
2019-06-30T06:29:59.000Z,水表-1楼,142.5873
2019-06-30T06:29:59.000Z,水表-3楼,126.5121
2019-06-30T06:39:59.000Z,水表-1楼,142.5874
2019-06-30T06:39:59.000Z,水表-3楼,126.5132
2019-06-30T06:49:59.000Z,水表-1楼,142.5886
2019-06-30T06:49:59.000Z,水表-3楼,126.5143
2019-06-30T06:59:59.000Z,水表-1楼,142.5898
